Identifier,F518_21h,F518_29h,F518_33h,F518_37h,F518_41h,F518_45h,F518_49h,F518_53h,F518_57h
SCO7321,9.014739831,8.824859148,8.363214928,8.895808586,8.824662734,9.041216303,9.100817393,9.089740085,8.955003721
SCO7322,9.186542432,8.936476519,8.26629883,8.156423643,7.763621451,8.338534201,8.372267293,8.258326017,8.666920543
SCO7323,9.247008937,9.084226494,8.50035828,8.189677303,7.862941603,8.274584565,8.539667385,8.269386601,8.714035139
SCO7324,11.05301903,11.00881222,10.98734412,11.11337622,10.88395342,11.05263628,11.17459691,10.93397967,10.8443026
SCO7325,9.318455492,9.752546391,9.448792439,10.20866246,9.058004674,9.541436972,9.690516891,9.361848007,9.566777286
SCO7326,9.037189317,9.078201884,9.232017677,8.946797344,9.304928145,9.10213157,9.195570655,9.030226969,8.703576673
SCO7327,10.85991036,10.70814564,10.97700981,10.50121568,10.8945636,10.66097791,10.68803511,10.66723304,10.4423337
SCO7328,7.788264038,8.380594922,7.620508995,8.175784511,7.513532829,7.869027143,7.900534058,7.641022031,8.175217632
SCO7329,8.654987516,9.189950448,9.676163731,9.81467744,9.951404998,9.648934617,9.579321472,9.623913893,9.475963593
SCO7330,1.813727211,2.148057989,3.447150941,3.609333044,2.966601014,2.358727692,3.34928265,3.463106952,2.831171469
SCO7331,7.501960785,7.866192197,7.607668812,7.903749466,7.537436929,7.844382603,7.82181089,7.652289369,7.651429218
SCO7332,7.084521066,7.206430691,8.271087448,8.005385227,8.537523283,7.987783359,8.003001331,8.197385295,7.923330445
SCO7333,5.820348378,5.729114054,6.713674743,6.416425164,7.39637414,6.84277037,6.618477134,7.049456301,6.279202757
SCO7334,5.991298225,5.711044257,6.124713757,5.73870678,6.157616049,6.31448262,6.115122294,6.221689299,6.487936054
SCO7335,5.582653032,5.551762953,6.245355747,6.309652254,6.414758112,6.223881395,6.278199445,6.19501992,6.559672286
SCO7336,4.29617305,3.750914217,3.851678685,4.286446605,3.481793943,4.131932353,3.579928774,3.843512351,3.758494046
SCO7337,5.830444605,6.237568043,5.587078209,5.448832737,5.385866114,5.582620568,5.499421144,5.825920078,6.50078073
SCO7338,6.645989752,7.01772358,7.984996492,7.414302521,8.167954032,7.844327129,7.889478656,7.877134108,7.886644153
SCO7339,6.947756707,7.032601931,6.298522526,6.864680584,6.738817356,6.86634313,6.952350505,6.867559735,6.952033506
SCO7340,3.212134799,5.076401346,4.833243275,4.510438516,4.413721151,4.543080961,4.200859454,4.380241643,5.016116964
SCO7341,5.194133442,5.1255067,6.009889413,5.565675677,5.732608196,5.618238582,5.625032681,5.769997058,5.664166603
SCO7342,9.66948217,10.27902581,10.23318021,10.59296755,10.70151289,10.86966148,10.97200654,11.06717385,11.37141542
SCO7343,8.517685151,8.891989935,8.752730391,9.201055462,9.103881742,9.123045887,9.039116005,9.167854816,9.149854064
SCO7344,5.81123625,5.775743732,5.907923567,8.743031933,8.024634162,7.654688192,7.366905118,7.335013059,7.664286378
SCO7345,4.534458588,4.379439437,4.949131719,4.895871814,5.328823805,5.361245621,5.127576496,4.790895155,5.154670745
SCO7346,6.937709472,6.426315483,7.22845409,6.510181187,6.968993976,6.746083483,6.774582362,6.849726599,6.722204743
SCO7347,8.702711348,8.521156713,7.915961494,7.541393236,7.359231272,7.684829104,7.940967348,7.717241494,8.233068919
SCO7348,0.24161021,0.062248843,0.127349353,0.206828745,0.691063421,0.237926005,0.288724199,0.313399388,0.154662545
SCO7349,0.24161021,0.062248843,0.145658647,0.157238314,0.299476087,0.315725212,0.251225028,0.498218416,0.220744876
SCO7350,4.273963822,4.966296219,5.737474427,5.872198905,6.484360487,5.960046077,6.11516201,6.326318144,5.253966474
SCO7351,6.35704376,6.161461157,5.807763342,6.367880173,6.360748211,6.319787919,6.494621636,6.592817067,6.313531973
SCO7352,5.537433757,5.226879109,3.658669511,4.953383944,4.888690965,5.067170559,5.15009892,5.224177157,4.96756617
SCO7353,6.369089659,6.278229952,5.20297205,5.732015413,5.58530155,5.718331535,5.84895702,5.976072536,6.293303024
SCO7354,6.695096485,6.62864568,8.177617378,7.718346865,8.528438932,7.866877602,7.980640888,7.994929221,7.444431626
SCO7355,8.337100516,8.202500744,6.984954168,7.649839722,7.294992906,7.738847072,7.743843522,7.622580227,8.002728857
SCO7356,8.460171326,8.300803155,7.640215636,7.786532018,7.663538219,8.006959412,8.052569055,7.899044775,8.249154762
SCO7357,7.504998185,7.619671142,6.999527365,7.606099207,7.374528669,7.635917096,7.537487937,7.550098609,7.557445966
SCO7358,8.96919425,9.103359469,9.028340823,8.831353261,8.815213205,8.791917484,8.887343135,8.949063115,8.802325867
SCO7359,8.092124318,8.559362537,7.70105379,7.329653475,7.36807344,7.717847127,7.83404184,7.773609041,8.002364423
SCO7360,8.130026425,8.554770501,7.472685645,6.851554159,6.709659439,7.367431243,7.285614358,7.344228197,7.853383187
SCO7361,8.537615117,8.20228714,7.642273579,8.124417665,8.594112854,8.409146831,8.423849207,8.340445362,8.136911431
SCO7362,7.42685142,7.293694582,7.420100081,7.413327555,7.691961215,7.833823275,8.021672081,7.975424188,8.103295525
SCO7363,5.70649854,5.712699436,5.599577129,5.475395789,5.652928231,5.518604005,5.6210452,5.765066918,5.399352333
SCO7364,6.309432731,6.166419288,5.176290839,5.706763554,5.701136233,5.757893849,6.0524908,5.950132348,5.847441694
SCO7365,3.219901756,3.775585575,3.915602135,3.357001123,3.555894819,3.562984641,3.486261301,3.472331508,3.559885898
SCO7366,8.374342259,8.448396948,7.840427122,8.476098813,7.938343233,8.346520331,8.392461063,8.638650619,8.97408031
SCO7367,6.695391331,6.60837541,6.625252999,6.801288057,7.215969944,6.906543177,7.088901388,6.928122055,6.430367245
